,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,rating
2753,2209240003,a_a002727,a002727,융건릉 융릉건릉역사문화관,경기 화성시 안녕동 187-1,240.0,2,1.0,5.0,5.0,5.0,09,A03,자가용,1,1,7,1,6,7,1.0,0.0,0.0,16.5
2754,2209240004,a_a002727,a002727,용주사,경기 화성시 송산동 188,30.0,2,1.0,4.0,4.0,3.0,09,A03,자가용,1,1,7,1,6,7,1.0,0.0,0.0,12.2
2755,2208170003,a_a002032,a002032,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,390.0,6,1.0,4.0,5.0,5.0,09,A03,자가용,3,2,5,5,6,3,2.0,0.0,0.0,15.0
2756,2210030002,a_a003008,a003008,선샤인스튜디오,충남 논산시 연무읍 황화정리 859-55,120.0,2,0.0,5.0,5.0,5.0,10,A01,자가용,3,3,3,3,3,2,3.0,1.0,0.0,16.5
2757,2208170003,a_a003008,a003008,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,300.0,6,1.0,2.0,2.0,2.0,10,A01,자가용,3,3,3,3,3,2,3.0,1.0,0.0,6.6
2758,2208080015,a_a003008,a003008,명동거리,서울 중구 명동2가,30.0,4,1.0,3.0,3.0,3.0,10,A01,자가용,3,3,3,3,3,2,3.0,1.0,0.0,9.9
2759,2208270005,a_a003008,a003008,롯데프리미엄아울렛 기흥점,경기 용인시 기흥구 고매동 286,60.0,4,0.0,5.0,3.0,3.0,10,A01,자가용,3,3,3,3,3,2,3.0,1.0,0.0,12.9
2760,2209170002,a_a001747,a001747,둘리뮤지엄,서울 도봉구 쌍문동 산 240-5,60.0,3,0.0,3.0,1.0,2.0,09,A01,자가용,6,1,6,4,6,1,2.0,0.0,0.0,7.3
2761,2209180004,a_a001747,a001747,차차티클럽 창신한옥,서울 종로구 창신동 461-2,90.0,13,0.0,5.0,3.0,4.0,09,A01,자가용,6,1,6,4,6,1,2.0,0.0,0.0,13.9
2762,2209170004,a_a001747,a001747,도봉산,서울 도봉구 도봉동 산 31,150.0,1,0.0,3.0,1.0,2.0,09,A01,자가용,6,1,6,4,6,1,2.0,0.0,0.0,7.3
2763,2208170005,a_a001747,a001747,광장시장,서울 종로구 예지동 2-1,30.0,4,1.0,5.0,5.0,4.0,09,A01,자가용,6,1,6,4,6,1,2.0,0.0,0.0,15.5
2764,2208240010,a_a001747,a001747,동대문디자인플라자,서울 중구 을지로7가 2-1,60.0,3,0.0,2.0,1.0,1.0,09,A01,자가용,6,1,6,4,6,1,2.0,0.0,0.0,4.8
2765,2209180005,a_a001747,a001747,새벽다리,서울 종로구 예지동,30.0,7,0.0,4.0,4.0,3.0,09,A01,자가용,6,1,6,4,6,1,2.0,0.0,0.0,12.2
2766,2208250002,a_a001052,a001052,어거스트 청평,경기 가평군 설악면 사룡리 140-2,1440.0,5,0.0,4.0,2.0,2.0,08,A03,자가용,4,4,4,4,4,4,3.0,0.0,0.0,9.6
2767,2210040004,a_a006022,a006022,매봉,경기 과천시 막계동 산 103,30.0,7,1.0,5.0,4.0,5.0,10,A03,,1,1,6,2,6,1,2.0,0.0,0.0,15.7
2768,2209170004,a_a006022,a006022,청계산등산로입구,경기 성남시 수정구 상적동 297-8,30.0,7,1.0,5.0,4.0,4.0,10,A03,,1,1,6,2,6,1,2.0,0.0,0.0,14.7
2769,2210040003,a_a006022,a006022,옥녀봉,서울 서초구 원지동 산 4-74,30.0,1,1.0,5.0,5.0,5.0,10,A03,,1,1,6,2,6,1,2.0,0.0,0.0,16.5
2770,2210040005,a_a006022,a006022,백두대간,경기 성남시 중원구 하대원동 115-3,30.0,1,0.0,5.0,5.0,5.0,10,A03,,1,1,6,2,6,1,2.0,0.0,0.0,16.5
2771,2209300004,a_a004076,a004076,만석공원,경기 수원시 장안구 송죽동 434,60.0,1,0.0,5.0,5.0,5.0,10,A03,대중교통 등,3,4,5,5,5,3,1.0,0.0,0.0,16.5
2772,2208070004,a_a004076,a004076,수원화성,경기 수원시 장안구 영화동 320-2,90.0,2,1.0,5.0,5.0,5.0,10,A03,대중교통 등,3,4,5,5,5,3,1.0,0.0,0.0,16.5
2773,2210220003,a_a004076,a004076,노브랜드 수원천천점,경기 수원시 장안구 천천동 505-1,30.0,4,1.0,5.0,5.0,5.0,10,A03,대중교통 등,3,4,5,5,5,3,1.0,0.0,0.0,16.5
2774,2210220008,a_a004076,a004076,이상한변호사우영우 드라마 촬영지 우영우김밥집,,30.0,2,0.0,4.0,2.0,3.0,10,A03,대중교통 등,3,4,5,5,5,3,1.0,0.0,0.0,10.6
2775,2209120003,a_a004076,a004076,신대호수,경기 수원시 영통구 하동,60.0,1,0.0,5.0,5.0,5.0,10,A03,대중교통 등,3,4,5,5,5,3,1.0,0.0,0.0,16.5
2776,2210170002,a_a006616,a006616,양주 천만송이천일홍축제,경기 양주시 광사동 731,150.0,8,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,4,2,2,7,3.0,0.0,0.0,16.5
2777,2209240003,a_a006616,a006616,필룩스조명박물관,경기 양주시 광적면 석우리 633,60.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,4,2,2,7,3.0,0.0,0.0,16.5
2778,2208110004,a_a000493,a000493,광화문광장,서울 종로구 세종로 1-68,90.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,5,4,2,3,3,7,1.0,0.0,0.0,16.5
2779,2208110006,a_a000493,a000493,문화역서울284,서울 중구 봉래동2가 122-28,60.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,5,4,2,3,3,7,1.0,0.0,0.0,16.5
2780,2208200001,a_a000493,a000493,남산서울타워,서울 용산구 용산동2가 산 1-3,90.0,7,1.0,5.0,5.0,5.0,08,A01,대중교통 등,5,4,2,3,3,7,1.0,0.0,0.0,16.5
2781,2208070003,a_a000493,a000493,캐리비안베이,경기 용인시 처인구 포곡읍 유운리 551-1,390.0,6,1.0,5.0,5.0,5.0,08,A01,대중교통 등,5,4,2,3,3,7,1.0,0.0,0.0,16.5
2782,2208040003,a_a001431,a001431,인천차이나타운,인천 중구 북성동2가 14,90.0,4,1.0,4.0,4.0,4.0,08,A02,대중교통 등,4,2,3,2,1,2,1.0,0.0,0.0,13.2
2783,2208280001,a_a001431,a001431,인천개항누리길,인천 중구 중앙동1가,30.0,2,0.0,4.0,3.0,4.0,08,A02,대중교통 등,4,2,3,2,1,2,1.0,0.0,0.0,12.4
2784,2208280003,a_a001431,a001431,인천개항박물관,인천 중구 중앙동1가 9-2,30.0,2,0.0,4.0,2.0,4.0,08,A02,대중교통 등,4,2,3,2,1,2,1.0,0.0,0.0,11.6
2785,2208200003,a_a001431,a001431,제물포구락부,인천 중구 송학동1가 11-1,30.0,2,0.0,4.0,4.0,4.0,08,A02,대중교통 등,4,2,3,2,1,2,1.0,0.0,0.0,13.2
2786,2208130004,a_a003853,a003853,청계천,서울 종로구 서린동 148,30.0,7,1.0,5.0,5.0,5.0,09,A01,대중교통 등,4,3,4,3,5,4,1.0,0.0,0.0,16.5
2787,2208160005,a_a003853,a003853,봉은사,서울 강남구 삼성동 73,30.0,2,0.0,4.0,3.0,4.0,09,A01,대중교통 등,4,3,4,3,5,4,1.0,0.0,0.0,12.4
2788,2208170003,a_a007428,a007428,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,1260.0,6,1.0,5.0,5.0,5.0,10,A03,자가용,4,3,5,3,5,6,2.0,0.0,0.0,16.5
2789,2208060001,c_c006042,c006042,산정호수,경기 포천시 영북면 산정리 243-1,60.0,1,0.0,4.0,5.0,5.0,10,A03,,4,3,4,4,5,6,1.0,0.0,0.0,15.0
2790,2208130005,a_a006213,a006213,석촌호수산책길,서울 송파구 송파동,30.0,7,1.0,4.0,3.0,3.0,10,A01,대중교통 등,6,1,5,6,2,7,1.0,0.0,0.0,11.4
2791,2209240005,a_a006213,a006213,광장시장 전골목,서울 종로구 종로4가,30.0,4,0.0,3.0,4.0,4.0,10,A01,대중교통 등,6,1,5,6,2,7,1.0,0.0,0.0,11.7
2792,2208210002,a_a006213,a006213,올림픽공원,서울 송파구 방이동 88-3,60.0,1,1.0,3.0,3.0,4.0,10,A01,대중교통 등,6,1,5,6,2,7,1.0,0.0,0.0,10.9
2793,2210080005,a_a004982,a004982,양화한강공원,서울 영등포구 당산동 96-1,150.0,8,0.0,3.0,4.0,4.0,10,A01,대중교통 등,4,1,4,4,3,4,1.0,0.0,0.0,11.7
2794,2208120010,a_a003704,a003704,청와대 본관,서울 종로구 세종로 1,90.0,13,0.0,4.0,3.0,3.0,10,A01,대중교통 등,2,5,5,6,2,6,3.0,1.0,0.0,11.4
2795,2208060006,a_a003704,a003704,롯데아울렛 서울역점,서울 중구 봉래동2가 122-11,90.0,4,1.0,4.0,3.0,3.0,10,A01,대중교통 등,2,5,5,6,2,6,3.0,1.0,0.0,11.4
2796,2208280008,a_a003704,a003704,홍대패션거리,서울 마포구 서교동 348-78,60.0,4,1.0,4.0,4.0,4.0,10,A01,대중교통 등,2,5,5,6,2,6,3.0,1.0,0.0,13.2
2797,2208080007,a_a003704,a003704,IFC몰,서울 영등포구 여의도동 23-1,60.0,4,0.0,4.0,4.0,4.0,10,A01,대중교통 등,2,5,5,6,2,6,3.0,1.0,0.0,13.2
2798,2208280008,a_a003704,a003704,홍대패션거리,서울 마포구 서교동 348-78,60.0,4,1.0,4.0,4.0,4.0,10,A01,대중교통 등,2,5,5,6,2,6,3.0,1.0,0.0,13.2
2799,2208080006,a_a003704,a003704,더현대서울,서울 영등포구 여의도동 22,120.0,4,0.0,4.0,4.0,4.0,10,A01,대중교통 등,2,5,5,6,2,6,3.0,1.0,0.0,13.2
2800,2210080004,a_a003704,a003704,성수동카페거리,서울 성동구 성수동2가 276-5,90.0,4,1.0,5.0,5.0,4.0,10,A01,대중교통 등,2,5,5,6,2,6,3.0,1.0,0.0,15.5
2801,2208130002,a_a006590,a006590,서울 선릉과 정릉,서울 강남구 삼성동 131,60.0,2,0.0,4.0,5.0,4.0,10,A01,대중교통 등,6,2,2,6,6,7,2.0,0.0,0.0,14.0
2802,2208070002,a_a000180,a000180,산정호수폭포,경기도 포천시 영북면,30.0,1,0.0,4.0,2.0,2.0,08,A03,자가용,6,1,6,6,2,5,2.0,0.0,0.0,9.6
2803,2209290006,a_a001978,a001978,인천문화예술회관,인천 남동구 구월동 1408,30.0,3,0.0,4.0,3.0,3.0,09,A02,대중교통 등,1,2,5,2,2,5,1.0,0.0,0.0,11.4
2804,2208210002,a_a001978,a001978,올림픽공원,,30.0,1,1.0,5.0,5.0,4.0,09,A02,대중교통 등,1,2,5,2,2,5,1.0,0.0,0.0,15.5
2805,2209290007,a_a001978,a001978,중앙공원,인천 남동구 구월동 1408-2,30.0,1,1.0,5.0,5.0,5.0,09,A02,대중교통 등,1,2,5,2,2,5,1.0,0.0,0.0,16.5
2806,2209240003,a_a001978,a001978,인천대공원,인천 남동구 장수동 753,90.0,1,0.0,5.0,5.0,5.0,09,A02,대중교통 등,1,2,5,2,2,5,1.0,0.0,0.0,16.5
2807,2210120002,a_a006165,a006165,효원공원,,60.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,5,2,7,6,6,3,1.0,0.0,0.0,16.5
2808,2208240005,a_a006165,a006165,한국민속촌,경기 용인시 기흥구 보라동 107-1,150.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,5,2,7,6,6,3,1.0,0.0,0.0,16.5
2809,2210230006,a_a006165,a006165,수원화성 성곽 둘레길,,60.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,5,2,7,6,6,3,1.0,0.0,0.0,16.5
2810,2208070004,a_a006165,a006165,수원화성,경기 수원시 장안구 영화동 320-2,60.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,5,2,7,6,6,3,1.0,0.0,0.0,16.5
2811,2211100005,a_a018237,a018237,삼악산,강원 춘천시 서면 덕두원리 산 164-23,180.0,1,0.0,4.0,4.0,4.0,11,A03,,1,1,7,1,1,7,1.0,0.0,0.0,13.2
2812,2211100008,a_a018237,a018237,감악산등산코스,경기 파주시 적성면 객현리,30.0,7,1.0,4.0,4.0,4.0,11,A03,,1,1,7,1,1,7,1.0,0.0,0.0,13.2
2813,2208260005,a_a018237,a018237,화악산,경기 가평군 북면 화악리 산 228-5,120.0,1,0.0,3.0,3.0,3.0,11,A03,,1,1,7,1,1,7,1.0,0.0,0.0,9.9
2814,2211100007,a_a018237,a018237,운악산(현등산),경기 포천시 화현면 화현리 산 202,120.0,1,0.0,4.0,4.0,4.0,11,A03,,1,1,7,1,1,7,1.0,0.0,0.0,13.2
2815,2210290004,a_a011596,a011596,호암미술관,경기 용인시 처인구 포곡읍 가실리 204,60.0,3,1.0,5.0,5.0,5.0,10,A03,자가용,2,3,4,5,2,4,2.0,0.0,0.0,16.5
2816,2210130001,a_a011596,a011596,삼성화재교통박물관,경기 용인시 처인구 포곡읍 유운리 432,90.0,2,0.0,5.0,5.0,5.0,10,A03,자가용,2,3,4,5,2,4,2.0,0.0,0.0,16.5
2817,2208060001,a_a009619,a009619,산정호수,경기 포천시 영북면 산정리 243-1,30.0,7,0.0,5.0,4.0,4.0,11,A03,자가용,3,3,5,4,6,4,2.0,0.0,0.0,14.7
2818,2211050002,a_a009619,a009619,한탄임진강지질공원,경기 포천시 영북면 대회산리 411,30.0,1,0.0,5.0,4.0,4.0,11,A03,자가용,3,3,5,4,6,4,2.0,0.0,0.0,14.7
2819,2208280001,a_a004739,a004739,아침고요수목원,경기 가평군 상면 행현리 623-3,90.0,1,0.0,4.0,4.0,4.0,10,A03,대중교통 등,1,1,5,5,1,7,2.0,0.0,0.0,13.2
2820,2208070003,a_a004739,a004739,남이섬,강원 춘천시 남산면 방하리 197,60.0,1,0.0,5.0,5.0,5.0,10,A03,대중교통 등,1,1,5,5,1,7,2.0,0.0,0.0,16.5
2821,2208200003,a_a006014,a006014,화담숲,경기 광주시 도척면 도웅리 산 33,120.0,1,0.0,5.0,5.0,5.0,10,A03,,2,1,4,2,6,7,3.0,0.0,0.0,16.5
2822,2208170003,a_a015245,a015245,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,630.0,6,1.0,5.0,5.0,5.0,10,A03,자가용,4,4,2,3,6,5,1.0,0.0,0.0,16.5
2823,2208280004,a_a001534,a001534,포천한탄강하늘다리,경기 포천시 영북면 대회산리 377,30.0,1,0.0,4.0,3.0,5.0,08,A03,자가용,3,3,3,6,1,7,2.0,0.0,0.0,13.4
2824,2208160003,a_a001534,a001534,포천아트밸리,경기 포천시 신북면 기지리 282,60.0,2,0.0,4.0,3.0,3.0,08,A03,자가용,3,3,3,6,1,7,2.0,0.0,0.0,11.4
2825,2208160005,a_a001534,a001534,비둘기낭폭포,경기 포천시 영북면 대회산리 415-2,60.0,1,0.0,4.0,4.0,5.0,08,A03,자가용,3,3,3,6,1,7,2.0,0.0,0.0,14.2
2826,2208110002,a_a002884,a002884,장안공원 화서문,경기 수원시 팔달구 장안동 331,30.0,1,0.0,5.0,5.0,5.0,09,A03,대중교통 등,1,1,5,2,1,5,1.0,0.0,0.0,16.5
2827,2208300007,a_a002884,a002884,수원시립 아이파크미술관,경기 수원시 팔달구 신풍동 238-1,60.0,3,0.0,4.0,5.0,5.0,09,A03,대중교통 등,1,1,5,2,1,5,1.0,0.0,0.0,15.0
2828,2208070002,a_a002884,a002884,방화수류정,경기 수원시 팔달구 매향동 151,0.0,2,0.0,5.0,5.0,5.0,09,A03,대중교통 등,1,1,5,2,1,5,1.0,0.0,0.0,16.5
2829,2209230002,a_a002884,a002884,서울대학교 수원수목원,경기 수원시 권선구 서둔동 92-6,120.0,1,0.0,5.0,4.0,5.0,09,A03,대중교통 등,1,1,5,2,1,5,1.0,0.0,0.0,15.7
2830,2208070002,a_a002884,a002884,방화수류정,경기 수원시 팔달구 매향동 151,30.0,2,1.0,5.0,5.0,5.0,09,A03,대중교통 등,1,1,5,2,1,5,1.0,0.0,0.0,16.5
2831,2208100001,a_a002884,a002884,화성행궁,경기 수원시 팔달구 남창동 6-2,60.0,2,0.0,5.0,5.0,5.0,09,A03,대중교통 등,1,1,5,2,1,5,1.0,0.0,0.0,16.5
2832,2208100002,a_a002884,a002884,효원공원 월화원,경기 수원시 팔달구 인계동 1117,30.0,1,0.0,4.0,4.0,4.0,09,A03,대중교통 등,1,1,5,2,1,5,1.0,0.0,0.0,13.2
2833,2208200006,a_a002884,a002884,광교호수공원,경기 수원시 영통구 하동 1020,60.0,1,0.0,4.0,5.0,5.0,09,A03,대중교통 등,1,1,5,2,1,5,1.0,0.0,0.0,15.0
2834,2209220006,a_a002884,a002884,화성어차 팔달산 매표소,,60.0,13,0.0,4.0,3.0,5.0,09,A03,대중교통 등,1,1,5,2,1,5,1.0,0.0,0.0,13.4
2835,2210170005,a_a008173,a008173,효자로 가을단풍길,,30.0,7,0.0,5.0,5.0,5.0,10,A01,대중교통 등,1,1,1,1,7,1,1.0,0.0,0.0,16.5
2836,2210170006,a_a008173,a008173,무궁화동산,서울 종로구 궁정동 17-3,30.0,6,0.0,3.0,3.0,3.0,10,A01,대중교통 등,1,1,1,1,7,1,1.0,0.0,0.0,9.9
2837,2208200003,a_a008173,a008173,그라운드시소 서촌,서울 종로구 통의동 35-17,30.0,4,0.0,4.0,4.0,3.0,10,A01,대중교통 등,1,1,1,1,7,1,1.0,0.0,0.0,12.2
2838,2208130002,a_a000142,a000142,한울공원 해수풀장,경기 시흥시 정왕동 2590,150.0,6,0.0,4.0,4.0,4.0,08,A03,자가용,4,4,4,5,4,7,3.0,1.0,0.0,13.2
2839,2208140001,a_a000142,a000142,갤러리아백화점 광교점,경기 수원시 영통구 하동 871-1,180.0,4,0.0,4.0,4.0,4.0,08,A03,자가용,4,4,4,5,4,7,3.0,1.0,0.0,13.2
2840,2208130004,a_a000142,a000142,화랑유원지,경기 안산시 단원구 초지동 667,30.0,1,0.0,4.0,4.0,4.0,08,A03,자가용,4,4,4,5,4,7,3.0,1.0,0.0,13.2
2841,2210220007,a_a007506,a007506,레이저엑스,서울 마포구 서교동 343-2,120.0,5,0.0,5.0,5.0,5.0,10,A01,대중교통 등,7,2,4,3,1,7,2.0,0.0,0.0,16.5
2842,2210220005,a_a007506,a007506,동교로,서울 마포구 서교동 461-6,120.0,7,0.0,3.0,3.0,3.0,10,A01,대중교통 등,7,2,4,3,1,7,2.0,0.0,0.0,9.9
2843,2208090007,a_a007506,a007506,롯데월드타워,서울 송파구 신천동 29,30.0,13,1.0,3.0,3.0,3.0,10,A01,대중교통 등,7,2,4,3,1,7,2.0,0.0,0.0,9.9
2844,2208260010,a_a007506,a007506,홍대앞걷고싶은거리,서울 마포구 서교동 348-40,30.0,4,1.0,4.0,4.0,4.0,10,A01,대중교통 등,7,2,4,3,1,7,2.0,0.0,0.0,13.2
2845,2208200005,a_a001999,a001999,노량진수산물도매시장,서울 동작구 노량진동 334,30.0,4,0.0,1.0,4.0,4.0,09,A01,대중교통 등,2,1,3,2,3,7,1.0,0.0,0.0,8.7
2846,2209170002,a_a001999,a001999,아쿠아플라넷63,서울 영등포구 여의도동 60,150.0,6,0.0,5.0,5.0,5.0,09,A01,대중교통 등,2,1,3,2,3,7,1.0,0.0,0.0,16.5
2847,2208200003,a_a001999,a001999,신세계백화점 타임스퀘어점,서울 영등포구 영등포동4가 434-5,60.0,4,1.0,4.0,4.0,4.0,09,A01,대중교통 등,2,1,3,2,3,7,1.0,0.0,0.0,13.2
2848,2208120005,a_a001999,a001999,여의도한강공원,서울 영등포구 여의도동 85,30.0,1,1.0,5.0,4.0,4.0,09,A01,대중교통 등,2,1,3,2,3,7,1.0,0.0,0.0,14.7
2849,2209230001,a_a001999,a001999,노량진컵밥거리,서울 동작구 노량진동 148-87,60.0,4,0.0,4.0,4.0,4.0,09,A01,대중교통 등,2,1,3,2,3,7,1.0,0.0,0.0,13.2
2850,2209030003,a_a007042,a007042,한국이민사박물관,인천 중구 북성동1가 125,30.0,2,0.0,4.0,3.0,3.0,10,A02,자가용,4,5,5,1,6,7,3.0,1.0,0.0,11.4
2851,2208280003,a_a007042,a007042,월미공원,인천 중구 북성동1가 산 2-1,120.0,1,0.0,5.0,5.0,5.0,10,A02,자가용,4,5,5,1,6,7,3.0,1.0,0.0,16.5
2852,2208200004,a_a007042,a007042,월미테마파크,인천 중구 북성동1가 98-580,150.0,6,0.0,2.0,3.0,3.0,10,A02,자가용,4,5,5,1,6,7,3.0,1.0,0.0,8.4
2853,2211090006,a_a017842,a017842,수수커피디타워,서울 종로구 청진동 246,30.0,4,0.0,2.0,2.0,3.0,11,A01,,1,2,2,7,6,7,2.0,0.0,0.0,7.6
2854,2208280008,a_a017842,a017842,광화문광장 이순신 장군 동상,서울 종로구 세종로 1-68,30.0,2,1.0,4.0,5.0,5.0,11,A01,,1,2,2,7,6,7,2.0,0.0,0.0,15.0
2855,2211090008,a_a017842,a017842,미술관옆사진관,서울 종로구 청진동 216-1,60.0,3,0.0,5.0,5.0,5.0,11,A01,,1,2,2,7,6,7,2.0,0.0,0.0,16.5
2856,2208280007,a_a017842,a017842,광화문광장 세종대왕동상,서울 종로구 세종로 1-68,30.0,2,1.0,5.0,5.0,5.0,11,A01,,1,2,2,7,6,7,2.0,0.0,0.0,16.5
2857,2209110002,a_a002183,a002183,경기의왕 레일파크,경기 의왕시 월암동 525-9,90.0,13,0.0,5.0,5.0,5.0,09,A03,자가용,2,2,4,4,3,2,1.0,0.0,0.0,16.5
2858,2209110003,a_a002183,a002183,왕송호수,경기 의왕시 초평동,30.0,1,0.0,1.0,5.0,5.0,09,A03,자가용,2,2,4,4,3,2,1.0,0.0,0.0,10.5
2859,2209110007,a_a002183,a002183,커피온더레일,경기 의왕시 월암동 531-2,30.0,13,0.0,4.0,4.0,3.0,09,A03,자가용,2,2,4,4,3,2,1.0,0.0,0.0,12.2
2860,2209110006,a_a002183,a002183,레솔레파크,경기 의왕시 월암동 543-3,30.0,1,0.0,5.0,5.0,5.0,09,A03,자가용,2,2,4,4,3,2,1.0,0.0,0.0,16.5
2861,2209110004,a_a002183,a002183,철도박물관,경기 의왕시 월암동 374-1,30.0,2,0.0,3.0,3.0,3.0,09,A03,자가용,2,2,4,4,3,2,1.0,0.0,0.0,9.9
2862,2208060004,a_a006798,a006798,용산공원 부분개방부지,서울 용산구 서빙고동 235-101,210.0,1,0.0,5.0,5.0,5.0,10,A01,대중교통 등,2,2,4,6,6,6,3.0,0.0,0.0,16.5
2863,2208190002,a_a006798,a006798,이태원거리,서울 용산구 이태원동 119-23,120.0,4,0.0,3.0,1.0,2.0,10,A01,대중교통 등,2,2,4,6,6,6,3.0,0.0,0.0,7.3
2864,2208220002,a_a002107,a002107,종묘,서울 종로구 훈정동 1-2,90.0,2,0.0,5.0,5.0,5.0,09,A01,대중교통 등,1,5,3,2,3,4,2.0,0.0,0.0,16.5
2865,2209230005,a_a002107,a002107,이상의집,서울 종로구 통인동 154-10,30.0,2,0.0,4.0,3.0,4.0,09,A01,대중교통 등,1,5,3,2,3,4,2.0,0.0,0.0,12.4
2866,2209230009,a_a002107,a002107,갤럭시 스튜디오,,30.0,4,0.0,4.0,3.0,4.0,09,A01,대중교통 등,1,5,3,2,3,4,2.0,0.0,0.0,12.4
2867,2208130003,a_a013847,a013847,창덕궁,서울 종로구 와룡동 2-71,60.0,2,0.0,5.0,5.0,5.0,10,A01,대중교통 등,3,3,4,4,4,5,1.0,0.0,0.0,16.5
2868,2208280004,a_a001447,a001447,zara 롯데월드몰점,서울 송파구 신천동 29,30.0,4,0.0,4.0,4.0,3.0,08,A01,자가용,2,1,7,1,6,2,2.0,0.0,0.0,12.2
2869,2208280006,a_a001447,a001447,롯데뮤지엄,서울 송파구 신천동 29,60.0,3,1.0,4.0,4.0,4.0,08,A01,자가용,2,1,7,1,6,2,2.0,0.0,0.0,13.2
2870,2208280005,a_a001447,a001447,대중음악박물관,,60.0,2,0.0,3.0,3.0,2.0,08,A01,자가용,2,1,7,1,6,2,2.0,0.0,0.0,8.9
2871,2208170003,a_a008556,a008556,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,660.0,6,1.0,5.0,4.0,5.0,10,A03,자가용,7,5,4,5,7,3,2.0,0.0,0.0,15.7
2872,2210020004,a_a003818,a003818,소사벌이즈락볼링장,경기 평택시 비전동 1092-1,60.0,5,0.0,5.0,5.0,5.0,10,A03,대중교통 등,4,2,3,5,2,5,1.0,0.0,0.0,16.5
2873,2210150008,a_a006540,a006540,용산 국립중앙박물관,,150.0,2,1.0,4.0,4.0,4.0,10,A01,,2,1,4,1,2,2,2.0,0.0,0.0,13.2
2874,2210150004,a_a006540,a006540,서울 의릉,,60.0,2,0.0,4.0,4.0,4.0,10,A01,,2,1,4,1,2,2,2.0,0.0,0.0,13.2
2875,2209240003,a_a002810,a002810,보라보라,서울 마포구 연남동 255-24,30.0,4,0.0,4.0,4.0,5.0,09,A01,대중교통 등,1,1,2,6,1,7,1.0,0.0,0.0,14.2
2876,2208120006,a_a002810,a002810,경의선숲길,서울 마포구 동교동 190-1,150.0,1,1.0,5.0,5.0,5.0,09,A01,대중교통 등,1,1,2,6,1,7,1.0,0.0,0.0,16.5
2877,2208110004,a_a002810,a002810,광화문광장,서울 종로구 세종로 1-68,120.0,13,1.0,5.0,5.0,5.0,09,A01,대중교통 등,1,1,2,6,1,7,1.0,0.0,0.0,16.5
2878,2208110005,a_a002810,a002810,광화문,서울 종로구 세종로 1-58,210.0,1,1.0,5.0,5.0,5.0,09,A01,대중교통 등,1,1,2,6,1,7,1.0,0.0,0.0,16.5
2879,2209110002,a_a001600,a001600,국립공원공단 북한산생태탐방원,서울 도봉구 도봉동 405,90.0,1,0.0,5.0,5.0,5.0,09,A01,자가용,3,3,2,5,6,3,3.0,1.0,0.0,16.5
2880,2209110002,a_a001600,a001600,국립공원공단 북한산생태탐방원,서울 도봉구 도봉동 405,120.0,1,0.0,5.0,5.0,5.0,09,A01,자가용,3,3,2,5,6,3,3.0,1.0,0.0,16.5
2881,2209110004,a_a001600,a001600,2001아울렛 중계점,서울 노원구 중계동 509,60.0,4,0.0,5.0,5.0,5.0,09,A01,자가용,3,3,2,5,6,3,3.0,1.0,0.0,16.5
2882,2209120001,a_a001600,a001600,북한산국립공원,경기 고양시 덕양구 효자동 산 1-1,60.0,7,0.0,5.0,5.0,5.0,09,A01,자가용,3,3,2,5,6,3,3.0,1.0,0.0,16.5
2883,2209120002,a_a001600,a001600,서울시립미술관 북서울미술관,서울 노원구 중계동 508,60.0,3,0.0,4.0,4.0,5.0,09,A01,자가용,3,3,2,5,6,3,3.0,1.0,0.0,14.2
2884,2208140001,a_a003128,a003128,갤러리아백화점 광교점,경기 수원시 영통구 하동 871-1,60.0,4,0.0,5.0,4.0,4.0,10,A03,자가용,2,3,6,6,7,4,3.0,0.0,0.0,14.7
2885,2208190008,a_a003128,a003128,행리단길,경기 수원시 팔달구 장안동 290-3,30.0,4,0.0,5.0,5.0,5.0,10,A03,자가용,2,3,6,6,7,4,3.0,0.0,0.0,16.5
2886,2208100002,a_a003128,a003128,효원공원 월화원,경기 수원시 팔달구 인계동 1117,30.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,2,3,6,6,7,4,3.0,0.0,0.0,16.5
