key,value
2755,제주산방산탄산온천
1675,송악산둘레길(진지동굴)
1444,서귀포항 주변
463,남산공원 N서울타워
464,남산케이블카
879,리틀미코노스 선재도
2451,을왕리해수욕장 나루터 (둘레길)
1547,성김대건신부 제주표착기념관
1165,보물섬레저
392,김녕항
3679,휘닉스제주섭지코지 수영장
3124,카페주디
320,귤꽃카페
1760,스트라이크존 신제주구장
2618,절물자연휴양림 산림문화휴양관
2488,이호테우 해변
623,대록산
418,꽃지바다횟집
3000,진해루
3003,진해해양공원
1183,봉재산
240,관곶
377,김녕 바닷길
3434,한라산 삼각봉대피소
3440,한라산 정상안내소
1769,시골길
3478,한림공원 쌍용굴
2865,제주한화리조트 탐라테라피
830,디앤디파트먼트 제주
678,더좋은안경원
451,낚시친구들
1923,안면도무지개레포츠
251,광차기해변
3291,팜파스정원
1785,신도포구 (우영우 돌고래 촬영자)
2899,조천용천수축제
1278,사진예술공간 큰바다영
1201,북촌마을 4.3길
3022,창원북부리팽나무
3001,진해보타닉뮤지엄
2817,제주올레15~16코스
2239,왕산마리나항
3364,하당먹거리
983,목포자연사박물관
986,목포해상w쇼
2065,여차홍포전망대
285,국립경주박물관
1033,미광탕
3685,휴애리 (핑크뮬리축제)
2501,이호해양레저
646,대정오일장
1039,미노르 블랑
1974,야자나라
1862,씨사이드파크족욕장
179,계양산
2395,월미바다열차
3016,차이나타운
514,네스트호텔
2427,윌라라 (허영만의 백반기행 촬영지)
200,고성오일시장 (우리들의블루스 촬영지)
2156,오조지질트레일
1633,소무의도 부처깨미길+떼무리길
1634,소무의도 키작은소나무길
1972,앵무야앵무야
1535,섬이야기박물관
2378,원주민황가네
344,글라글라하와이
716,도란
2370,원노형로 일대
741,독일마을맥주축제
3473,한라하이킹
2119,예래동 해안길
3652,환해장성
1886,아리온승마장
538,노을해안로
1965,애월해안로 바다
1261,사도
2581,장사금해수욕장
1980,양지공원
3058,철새 천연기념물 희귀새도래및철새서식지
3320,포레스트공룡사파리
838,뚜띠콜로리
1704,수모루공원
1836,신화월드오락실
712,도두사수항
3177,탐라문화제
648,대정읍 영락리
1514,선물가게바나나
2326,우리꽃 식물원
738,독산성
310,궁평유원지
1301,산본시장
2113,영흥도
1669,송산공룡알화석지
3602,협재리 마을
1502,석부작박물관
1653,솜반천
2957,지리산
535,노을이물드는언덕
124,거가대교 홍보전시관
1727,수협효시공원
143,거제숲소리공원
1333,삼성문화관 볼링장
271,구이조아라
2277,용머리해안 기후변화홍보관
3548,해망굴
3081,초원사진관
2297,우도 해안길530
2295,우도 연못
1088,밤수지맨드라미
693,덕포랜드 씨라인
3275,파라다이스시티 플라자
2520,인천어린이과학관
3366,하도리철새도래지
1004,무릉외갓집
1576,성산해안도로
3462,한라산둘레길 시험림길
335,그랜드하얏트제주 쇼핑센터
786,동수악
338,그랜드하얏트제주 오락실
534,노블아로마애월
2227,완도씨월드방파제등대
1838,신화의거리
1265,사라오름
3168,킹콩낚시
3088,추도
3191,태백산맥꼬막거리
3389,하이월드
2636,제부도
2653,제주 다이브 리조트
592,다이브자이언트 제주
3223,토스카나호텔내 키즈카페
1975,야자수영농조합법인
1997,어음리억세군락지
2077,연화도
2081,연화사
2568,잠진도
2578,장봉 구름다리(하늘다리)
153,건어장해변
2218,옹암해변
2579,장봉도
633,대빈창항구
2998,진촌해변
2522,인천영종 a37 주택전시관
2098,영종달빛광장
169,경남고성공룡세계엑스포
2600,"저지예술인마을(제주도립김창열미술관, 제주현대미술관)"
2914,종달리마을
1803,신양신산해안도로
1315,산책길
3051,천지동어린이공원
1805,신전방파제
3286,팜카밀레허브농원
3595,헬로1204
2090,영락해안도로
917,말랭이마을
2445,은파호수공원
301,군산근대건축관
2999,진포해양테마공원
274,구조라항
3315,포교항방파제등대
2,10호어린이공원
2937,중문동사무소교차로
3148,코코넛서프 서핑스쿨
764,동네산책
915,만지도
2050,여수세계박람회 빅오
2399,월정교
1059,바농오름
2759,제주생활체육공원 테니스장
467,남송이오름
1427,서귀포올레시장
278,구좌읍 한동리 8-37
3421,한담세희네농장
1537,섬투어레져
3006,집시루트 원석판매
2112,영화[인어공주]촬영지
1732,순천드라마촬영장
1939,알작지
956,모구리오름
1510,선녀상회
1749,스윗한
322,귤밭에댕댕이 체험농장&공방
802,두머니물공원
2953,쥬쥬쿠키
2387,월미공원
2393,월미문화의거리
2339,우영우 드라마  돌고래 보는 촬영지
616,당오름
3475,한려해상국립공원 통영
2701,제주다이노스얼라이브
979,목포스카이워크
2264,용담삼동 해안도로
183,고내리
3560,해비치호텔앤드리조트 제주 수영장
1739,숨도
2897,조은승마장
2997,진지동굴
2797,제주신라호텔 헬스장
1170,보야지투자라섬
2627,정수사
760,동검은이오름
765,동동다리포차
3553,해미읍성
790,동춘서커스 상설공연장
513,네모바지선
719,도로
1741,쉼터체험농장
2333,우뭇개해안
361,금오도 비렁길
3506,할머니떡집
287,국립남해편백자연휴양림
803,두모녹색농촌체험마을
1127,베리굿농장
2458,이룸갤러리
3437,한라산 어리목탐방지원센터
3638,화순금모래해수욕장 수영장
2852,제주통일관
905,마틸다
2472,이웃집수달
3064,청도프로방스포토랜드
523,네이처파크
980,목포어린이바다과학관
2131,오렌다핏
2866,제주함덕하이킹
332,그랜드토이파크
3247,통영죽림해안로
1360,상화원
1152,보령수협로컬푸드 바다듬
14,AMC 모터페스티벌
2859,제주표선 서핑스쿨
1189,부영농장
1726,수협강서수산물도매시장
575,니모스토리
425,나로도수협
2394,월미바다 열차
2396,월미전망대
334,그랜드하얏트제주
1833,신화월드 테마파크 C-1구역 전기차충전소
1026,물건해수욕장
1332,삼성궁
1742,슈가브리움 리조트 선셋바
157,걸쇠오름
2510,인천개항누리길
1501,석모바람길11th
2382,월대천
775,동박낭
2832,제주조랑말타운
3093,추억의숲길
2545,잇지제주
2752,제주빈티지샵 턴업
1310,산지천 전망대
3158,큰말해변
2557,자월리목섬공원
2556,자월도
2508,인천 중구 무의도 영상단지
487,남해상상양떼목장편백숲
1860,씨사이드파크 염전
2734,제주목공방
1372,새별오름관광타운
868,롯데시네마 제주아라
1777,시화방조제
1863,씨스카이월드
1014,무의도 해상관광탐방로
223,공곶이
306,굴업도해변
2631,제3회 서귀포 은갈치축제
1648,속골유원지
1339,삼양해수사우나
3126,카페트라몬토
326,귤향체험농장
908,만나다공원
3639,화순방파제
892,마라해양도립공원
1512,선덕사
214,고흥녹동회타운
806,두바퀴로떠나는여행
2669,제주 올레길 16 코스
2941,중문색달해수욕장 (신라호텔 내 산책로)
503,내소사전나무숲길
1521,선유스카이SUN라인
2720,제주동문재래시장 8-1입구
3212,털보 공가네
3474,한려해상국립공원
1869,아난드요가원
2614,전혁림미술관
114,강화행복 키즈카페
1914,아트스페이스빈공간
2271,용두암해변
2323,우도해양도립공원
2594,저도
2664,제주 신화테마파크
1072,바램목장카페
2099,영종대교
662,대한민국국향대전
2509,인천 파라다이스시티 수영장
945,명랑케이블카
2978,진도 남도산성
944,명랑대첩축제
67,감귤박물관 감귤체험학습장
1279,사천무지개도로
1242,비토섬 신우리조트
742,독일마켓
480,남해군관광문화재단
1096,방포수산
1935,안흥항구낚시프라자
2536,일출랜드
500,내꿈공간
540,노을해안로 산책길(우영우 돌고래 촬영지)
1999,어천저수지
2108,영종하늘도시24호근린공원 인근 바닷가 산책로
2767,제주센트럴파크
2040,여산
3194,태안 로컬푸드 직매장
230,곶자왈생태체험관
1330,삼삼해물
1348,삽교호 놀이동산
1414,서귀포농업기술센터
533,노리터서핑스쿨
3427,한들해변
215,고흥분청문화박물관
3299,퍼플교
752,돌수산 회센터
2738,제주미래교육연구원 과학탐구체험관
1929,안면해수욕장
1048,미악산
907,막썰어횟집
1073,바른움직임
1750,스카이72 드림골프연습장
2000,어청도
2460,이쁜 선물가게
472,남원 사우나
1629,소래산
1590,성재수산
