key,value
2385,온양온천호텔 온천
2557,유진벨선교기념관
3234,쿵스게임랜드
1820,소노문 단양
3006,짚봉산
993,동적골 와인스토리
317,광주 서부시장 전복이랑죽이랑
1651,삽교호
1714,서산버드랜드
668,남원상록GC 클럽하우스
347,광한루원(오전의 자연경관 관람 목적)
2131,안심사
2156,양촌공판장
456,국립태권도박물관
3257,태권도원 모노레일승강장
1267,무주반디랜드 무주곤충박물관
3259,태권도원 평원관
311,광양서천
3165,충남대학교 대덕캠퍼스
1070,롯데시네마 청주용암
2710,장태산자연휴양림 출렁다리
3374,하루필름
2843,정읍시 국민여가캠핑장
3137,"초원사진관, 신흥동 일본가옥, 이성당"
938,덕진동1가 전북대 거리
389,구시청사거리
1228,무등갤러리
487,군산비어포트
1685,새만금종합수산시장
1583,비응항
2655,임곡교
778,담양 LP음악충전소
104,강경젓갈시장
813,대구농수산물도매시장 농산A동
2354,옥룡계곡
2991,진산리어촌계
1534,부여생활사박물관
2993,진안 마이산 관광 및 탑사 방문
1900,수북농협 로컬푸드직매장
2731,전남친환경농업담양교육원
3220,카페 자연다울수록
1927,순창CC
167,계룡산 연천봉
2053,심훈기념관
686,내변산
181,고군산군도
1586,비중문화마을다목적공원
2140,애니멀빌리지
567,기린봉
454,국립청주박물관
1887,송호국민관광지 와인체험관
2154,양산면 송호리 12-1
1888,송호국민관광지 캠핑장
2707,장태산자연휴양림 메타세콰이어산림욕장
2708,장태산자연휴양림 스카이타워
2709,장태산자연휴양림 전망대
3373,하디오렌지공원
1710,서산가로림글램핑&팬션
3539,화순무등산국립공원동부사무소
2965,지리산반달가슴곰생태학습장
1333,밀마루전망대
1987,스포츠힐링센터
1862,속리산레포츠
3171,충북알프스자연휴양림
170,계룡산국립공원 갑사1코스
1558,불갑산상사화축제
257,공산성앞 프리마켓
3531,화순 세계거석테마파크
2836,정암조광조선생 유배지
2071,쑥섬
607,나로우주해수욕장
1925,"숙소앞 핑크뮬리, 산책로"
2090,아산레일바이크
515,근처 마을
1604,사선대
2468,운서정
1059,럭셔리 노래방
703,노고단
3351,플라타너스 별빛달빛길
1801,세종문화예술회관
1504,복순이네
3232,코인스카이노래연습장
3418,한빛탑광장
601,꾸지나무캠핑장
381,구례예술인마을
226,고흥갑재민속전시관
2036,신정호생활체육공원
2103,아중저수지
377,구례 화엄사
306,광덕산
3038,천북폐목장 청보리밭
2485,원당천 계곡
1271,무주향로산자연휴양림
1954,순천봉화산둘레길3코스
116,강천사
2959,지리산국립공원 노고단코스
465,국사봉전망대
1964,순천정충사
589,김종서장군묘
158,경동성당
1099,만리포
1155,명상정원
2958,지리산가는길쉼터
51,KT&G세종타워
3420,한산모시관 홍보관
380,구례수목원
2380,온양민속박물관
2945,중흥골드스파&리조트 워터락
2740,전라남도산림자원연구소 메타세콰이어가로수길
1607,사운고택
316,광주 동구 충장축제
1111,만인산자연휴양림
1542,부자떡집
2087,아산 환경과학공원
2089,아산그린타워
305,광덕사
1991,스플라스리솜 워터파크 나이트스파
1790,성화산
2123,안면도쥬라기공원
102,강경수상레저
302,관촉사
685,낭만서프하우스
2209,여수선사유적공원
233,곡교천시민체육공원
532,금강자연미술센터
319,광주 유스퀘어 금호갤러리
1199,목포생활도자박물관
1172,모악호수
3213,칠갑산장승공원
1632,삼례사거리
3093,청수제2공원
3041,천안 포차거리
29,518공원
175,계룡스파텔 대온천탕
12,2022 청원생명축제 (오창 미래지공원)
2142,액션하우스
1239,무등산CC
2444,용천사
1224,무궁화동산
1982,스타웨이하동
243,곰성해수욕장 갯벌체험
1006,두꺼비 생태공원
823,대동벽화마을
787,담양갤러리
1693,샘머리공원
2007,식장산해돋이전망대
428,국립세종수목원 사계절전시온실
2,(구)전남도청사
1328,민주의종각
804,담양호 용마루길
1737,석정힐CC
867,대전시민천문대
2722,적상호
2936,중앙철도시장
2571,으느정이 문화으거리
3489,헌혈의집 둔산센터
700,냄시
7,2022 괴산 세계유기농 산업엑스포
179,계족산황톳길
178,계족산성
735,단국대학교 천안캠퍼스
1034,들의공원
2509,월악산
3507,호천당
2903,주포핑크뮬리
3536,화순공설운동장
2278,영암도기박물관
925,덕동계곡
1629,삼길포항방파제등대
1627,삼길포수산물직매장
3442,함평 천수변공원
1867,솔뫼성지
2788,전주시립도서관 꽃심
1420,백제왕궁박물관
2515,월악산국립공원사무소
923,더케이웨딩컨벤션
2400,완산체육생활공원
2135,안흥대성호
2136,안흥항
504,굴마을
3086,청라 은행마을
2386,온양청주온천
1977,스카이패러글라이딩
1535,부여시장
895,대천해수욕장 캠핑장
1461,보령머드박물관
188,고복저수지
924,더크루즈
1354,반야사
2060,쌍둥이네농장
2261,영광불갑테마공원
2403,완주힐조타운
1493,보성어울마당
1630,삼례문화예술촌
2166,에버랜드
885,대전청소년위캔센터
3139,초정행궁
1449,변산해수찜
1250,무심천
1638,삼산제
2339,오정농수산물도매시장
307,광덕산등산로
3044,천안시농수산물도매시장
1061,렛츠런팜 장수목장
881,대전월드컵경기장
2863,제천 월드킹
944,도갑사탐방로
429,국립세종수목원 축제마당
217,고창운곡람사르습지 자연생태공원 탐방안내소
106,강경젓갈축제
43,CGV 청주지웰시티
3284,테이크어픽쳐 셀프스튜디오
1027,드림숲
1275,무창포신비의바닷길 대하전어축제
638,낚시쿤
3551,화천기공
437,국립아시아문화전당 예술극장
1375,배방공수지구 근린공원
2289,예당무지개좌대
1869,솔향공원
674,남이자연휴양림
